,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,NridgHt,VinylSd,VinylSd.1,Stone.2,Unknown,Gd,TA,CBlock.2,PConc,Gd.2,TA.2,GLQ,TA.4,Y,Gd.6,TA.5,Attchd,Detchd,Unf.2,Y.1,New,Partial,SalePrice
1258,8,0.5697387715863255,0.16674744057253343,-0.6008912727416957,-1.0192345625934354,0.3050330738500822,0.045534121192101644,-0.7434373616720056,1,5,0,0.3697618699475092,0.511830869888621,0.17061949396208304,-0.7686489696843887,1.1415157553412814,170000,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,170000
1259,7,0.5028614412495536,0.07216981029766052,-0.6008912727416957,1.1143432479191542,0.6338981547648376,0.38804833325541704,1.9026052960341613,2,6,1,0.2523989867844333,0.511830869888621,0.7963070021169121,1.4286890708438362,-0.7799797676024581,207500,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,207500
1260,8,0.6366161019230975,0.26132507084740636,-0.6008912727416957,-0.38019193335778056,0.5658571035410951,0.3511105260721183,-0.5031280983473936,2,5,0,0.4088828310018679,0.511830869888621,0.2731027927115809,-0.7686489696843887,2.0243650496667835,182000,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,182000
1261,8,0.7034934322598694,0.3559027011222793,-0.6008912727416957,1.3668681578590502,0.9797734984855286,0.8279440369837927,-0.12814001711558154,1,4,1,0.4871247531105852,0.511830869888621,0.2946782240272647,-0.7686489696843887,0.8818541981867221,212000,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,212000
1262,8,1.2719507401224308,1.1598125584586991,-0.6008912727416957,1.4158270689698462,1.2831231851913807,1.157026319162272,0.1306545741570775,2,7,1,1.1521810910346824,0.511830869888621,0.7423684238277026,0.636042015128175,-0.7799797676024581,392000,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,392000
1263,6,0.4025454457443957,-0.06969663511464885,2.520713914834815,0.7278255286233952,1.3426591050121552,1.2275439510576607,0.18611055800121873,2,7,1,0.13503610362135732,0.511830869888621,0.2029826409356087,-0.7686489696843887,-0.7799797676024581,182900,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,182900
1264,6,0.5028614412495536,0.07216981029766052,-0.6008912727416957,-0.3595776549953401,0.9003922720578291,0.7036986855490606,-0.22584817912668748,2,5,0,0.2523989867844333,0.511830869888621,0.2731027927115809,-0.7686489696843887,-0.7799797676024581,174000,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,174000
1265,6,0.5028614412495536,0.9706572979089532,0.1442660946152778,-1.0192345625934354,-1.081303344833671,0.22014920969496832,1.3163563239675256,3,7,1,0.2523989867844333,0.511830869888621,0.2569212192248181,1.9203309155282335,2.128229672528607,178000,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,178000
1266,7,0.4025454457443957,0.9706572979089532,2.4804351382209244,-0.19208664330051117,-0.6843972126951733,-1.173413515856756,0.28910024228319525,2,6,1,0.13503610362135732,0.511830869888621,0.2946782240272647,0.9069467050563124,1.0895834439103695,176000,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,176000
1267,7,0.3022294502392378,0.11945862543509697,0.07377823554096952,2.4027356455716844,1.5949780033002003,1.9797320246084709,0.777641052338725,2,7,1,0.017673220458281364,0.511830869888621,1.260178775404113,-0.7686489696843887,-0.7799797676024581,213000,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,213000
1268,7,0.26879078507085186,-0.2588518956643947,-0.6008912727416957,-1.0192345625934354,-0.4490885772130638,0.2906668415903568,1.5830731986464903,2,8,1,-0.021447740596077288,0.511830869888621,0.5643711154733116,-0.7686489696843887,-0.7799797676024581,190000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,190000
1269,6,0.3022294502392378,-0.2115630805269582,1.7453474650174237,0.5397202385661258,0.18596123420853286,-0.14251289719560092,-0.8913199852563821,2,6,1,0.017673220458281364,0.511830869888621,0.7261868503409399,-0.7686489696843887,-0.7799797676024581,148000,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,148000
1270,6,0.5028614412495536,0.07216981029766052,0.3859387542986206,0.9932343625398165,0.5290015341282346,0.34439456112970035,-0.5084096206182642,2,6,0,0.2523989867844333,0.511830869888621,0.354010660145395,1.2781864653282042,1.8945342710895037,151500,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,151500
1271,7,0.33566811540762376,-0.16427426538952178,0.36579936599167534,-0.20754735207234154,-1.2117153596791777,-0.11564903742592912,0.9387274816002782,2,6,1,0.05679418151264001,0.511830869888621,0.6506728407360467,-0.7686489696843887,1.5050419353576645,197000,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,197000
1272,6,0.33566811540762376,0.7815020373592074,1.946741348086876,1.3076021075670337,0.8295161770330973,0.9353994760624799,-0.04363566078165205,2,5,1,0.05679418151264001,0.511830869888621,0.262315077053739,1.6393927185657207,2.8812481882768295,192350,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,192350
1273,5,0.0012814637237641426,-0.6371624167638863,2.0474382896216023,0.25112034149195916,-0.5284698036407633,-0.9887244799402625,0.661447562379572,2,7,0,-0.3344154290309465,0.511830869888621,0.176013351791004,1.3183204934657062,-0.7799797676024581,152000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,152000
1274,5,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,1.5523966631210144,1.4674010322556832,1.3752951797908555,0.30230404796037175,2,7,1,-0.2561735069222292,0.511830869888621,0.3108597975140275,1.4788566060157133,-0.7799797676024581,175000,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,175000
1275,6,-0.03215720144462182,-0.6844512319013228,3.0745470932758088,-0.029749201196292402,-0.7496032201179265,-0.11229105495472015,0.9862611820381135,1,7,1,-0.37353639008530515,0.511830869888621,0.5913404046179164,1.4788566060157133,-0.7799797676024581,175000,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,175000
1276,7,0.23535211990246588,-0.30614071080183114,1.7453474650174237,-1.0192345625934354,-0.49161423422790285,0.22686517463738626,1.4932873200416903,2,7,1,-0.060568701650435944,0.511830869888621,0.6506728407360467,-0.7686489696843887,2.154195828244063,197900,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,197900
1277,6,0.16847478956569395,-0.40071834107670407,-0.6008912727416957,1.3797520818355755,0.33338351185997495,0.03210219130726575,1.3401231741864432,2,8,1,-0.13881062375915323,0.511830869888621,0.3162536553429484,-0.7686489696843887,1.7127711810813122,178900,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,178900
1278,5,0.06815879406053607,1.065234928183826,0.22482364784305875,-0.1199366690319695,-1.6851676744443858,-1.6737529040668933,-0.6879813778278643,1,5,0,-0.2561735069222292,-0.9072202168775808,-0.7625179104412395,-0.41747622348124774,-0.7799797676024581,139000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,139000
1279,7,0.10159745922892204,1.0179461130463896,0.7887265204375252,0.5938327192675321,-0.6843972126951733,-1.173413515856756,0.28910024228319525,1,7,0,-0.21705254586787054,0.511830869888621,0.2946782240272647,-0.7686489696843887,0.05093721529213201,184000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,184000
1280,5,0.03472012889215011,0.3559027011222793,-0.6008912727416957,0.4392256315492285,-0.11738845249731912,1.1671002665758992,0.1385768575633834,1,7,0,0.4088828310018679,0.511830869888621,0.7909131442879911,1.7597948029782262,-0.7799797676024581,155000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,155000
1281,5,0.03472012889215011,0.9233684827715167,-0.27866105983057204,-0.8105149941737256,-0.1485739343082011,-0.5387548287982599,-1.202929799237747,1,5,0,-0.29529446797658787,-0.9072202168775808,-0.33100928412756436,0.43537187444066594,-0.7799797676024581,133000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,133000
1282,5,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,0.04240077307224928,-0.046512357472587355,-0.41786745983473683,-1.1078623983620763,1,5,0,0.13503610362135732,-0.9072202168775808,-0.8056687730726071,-0.7686489696843887,-0.7799797676024581,119500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,119500
1283,4,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,-1.0192345625934354,-0.3073363871636003,-0.6797900925890368,-1.3138417669260296,1,5,0,-0.13881062375915323,3.349933043421024,0.2731027927115809,-0.7686489696843887,-0.7799797676024581,123000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,123000
1284,4,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,-0.18950985850520613,-0.3073363871636003,-0.7268018471859624,-1.3508124228221237,1,4,0,0.05679418151264001,-0.9072202168775808,1.3734497898114526,-0.7686489696843887,-0.7799797676024581,110000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,110000
1285,4,-0.26622785762332357,-1.015472937863378,-0.6008912727416957,-0.2101241368676466,-0.1485739343082011,-0.5387548287982599,-1.202929799237747,1,4,0,-0.6473831174658157,-0.9072202168775808,-0.8596073513618164,0.636042015128175,-0.7799797676024581,128000,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,128000
1286,4,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,0.5680648713144816,-0.29032612435766464,-0.7066539523587086,-1.334967856009512,1,5,0,-0.13881062375915323,0.511830869888621,0.532007968499786,-0.7686489696843887,-0.7799797676024581,120500,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,120500
1287,6,0.135036124397308,-0.4480071562141405,2.2689715609979997,-0.10189917546483408,-0.8346545341476046,-1.3513865868308317,-0.40013841406541706,1,7,0,-0.1779315848135119,-0.9072202168775808,-0.8919704983353421,0.6761760432656768,-0.052927407569691755,113000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,113000
1288,6,0.135036124397308,-0.4480071562141405,2.0675776779285475,-1.0192345625934354,-0.8346545341476046,-1.3513865868308317,-0.40013841406541706,1,7,0,-0.1779315848135119,-0.9072202168775808,-0.8919704983353421,-0.7686489696843887,-0.052927407569691755,113700,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,113700
1289,5,0.03472012889215011,-0.5898736016264499,2.4602957499139793,-1.0192345625934354,-0.953726373789154,-1.4924218506216085,-0.17831447868885217,2,6,0,-0.29529446797658787,0.511830869888621,0.05734847955474331,-0.7686489696843887,-0.7799797676024581,106000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,106000
1290,5,0.06815879406053607,-0.5425847864890134,3.1853137289640077,0.1944310759952478,-0.5709954606556025,-1.039094217008397,-0.011946527156428494,1,6,0,-0.2561735069222292,0.511830869888621,0.05734847955474331,1.6393927185657207,0.15480183815395576,122500,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,122500
1291,6,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,0.4134577835961779,-0.46042875241702086,-0.9081329006312471,0.4713127606282307,2,7,1,-0.060568701650435944,0.511830869888621,0.05734847955474331,-0.28704063203436686,-0.7799797676024581,155000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,155000
1292,7,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,0.6092934280393625,0.2681775044372217,-0.0652793003577945,-0.8305824791413703,2,4,0,0.017673220458281364,-0.9072202168775808,-0.5953083177446904,0.3149697900281605,0.05093721529213201,142500,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,142500
1293,5,-0.09903453178139375,-0.7790288621761957,-0.07726717676111972,0.8489344140027331,0.06121930696500493,-0.2902641259287958,-1.0075134752155352,1,5,0,-0.13881062375915323,-0.9072202168775808,-0.3741601467589319,-0.7686489696843887,-0.7799797676024581,129250,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,129250
1294,9,1.2385120749540448,1.1598125584586991,3.205453117270953,1.9466447368026887,2.3349244353584,2.4901453602322348,1.1790367449248902,2,7,1,1.1521810910346824,1.9308819566548228,1.621567249941816,1.097583338709446,0.15480183815395576,356000,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,356000
1295,8,1.2385120749540448,1.1125237433212625,1.896392877319513,-1.0192345625934354,1.8699772519961597,1.8789925504722016,0.6984182182756662,2,7,1,1.1130601299803236,1.9308819566548228,2.3551319146750638,-0.7686489696843887,0.3625310838776033,250000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,250000
1296,8,1.2719507401224308,1.1598125584586991,0.6074720256750181,0.9855040081539013,-0.137233759104244,-0.391003600065065,1.9290129073885143,2,8,2,1.1521810910346824,1.9308819566548228,1.9236232883613884,0.9571142402281896,1.9205004268049597,319500,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,319500
1297,8,1.2719507401224308,1.1598125584586991,2.420016973300089,2.299664253759482,1.7452353247526318,1.7984009711631863,2.0900993366500673,1,8,1,1.1521810910346824,1.9308819566548228,1.9398048618481514,1.0173152824344422,2.335958918252255,325624,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,325624
1298,8,1.1381960794488868,1.0179461130463896,2.8228047394389937,-1.0192345625934354,0.6083827605559342,0.5357995619886119,2.6525814584977856,2,10,1,0.9956972468172477,1.9308819566548228,1.2224217706016662,0.27483576189065867,1.8166358039431358,285000,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,285000
1299,8,1.2719507401224308,1.1598125584586991,1.8762534890125677,0.7046344654656497,-0.20243976652699724,-0.6025564957512304,1.1843182671957606,2,8,1,1.1521810910346824,1.9308819566548228,1.8588969944143372,1.1979184090532005,1.9205004268049597,281500,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,281500
1300,7,1.2050734097856588,1.1125237433212625,1.5137444994875535,2.0162179262759254,1.8359567263842884,1.811832901048022,0.6456029955669602,2,7,0,1.073939168925965,1.9308819566548228,2.4198582086221148,0.23470173375315684,0.20673414958486766,245700,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,245700
1301,8,1.2050734097856588,1.065234928183826,1.5137444994875535,-0.7125971719521333,2.1393064130901402,2.1711370254673823,0.9281644370585369,2,7,0,1.073939168925965,0.511830869888621,0.6722482720517304,0.9169802120906878,-0.0788935632851477,232698,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,232698
1302,8,1.2385120749540448,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,0.9400828852716788,0.7507104401459862,1.2107258785501136,2,7,0,1.1130601299803236,1.9308819566548228,2.4090704929642732,-0.7686489696843887,0.25866646101577956,250000,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,250000
1303,6,1.2050734097856588,1.1125237433212625,1.9769504305472938,-0.9676988666873343,1.1215256885349922,0.9656213183033606,-0.01986881056273438,2,6,1,1.073939168925965,0.511830869888621,0.1652256361331621,1.1577843809156987,-0.052927407569691755,194700,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,194700
1304,6,1.2050734097856588,1.1125237433212625,1.2317930631903202,1.2122610701407466,0.951423060475636,0.7641423700308222,-0.17831447868885217,1,5,1,1.073939168925965,0.511830869888621,1.0875753248786428,0.3350368040969114,0.5183280181703389,204000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,204000
1305,6,1.2050734097856588,1.1125237433212625,1.2317930631903202,1.6348537765707765,0.951423060475636,0.7641423700308222,-0.17831447868885217,1,5,1,1.073939168925965,0.511830869888621,1.0875753248786428,0.3350368040969114,0.5183280181703389,200000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,200000
1306,6,1.2050734097856588,1.1125237433212625,1.9769504305472938,0.9442754514290203,1.1215256885349922,0.9656213183033606,-0.01986881056273438,2,6,1,1.073939168925965,0.511830869888621,0.1652256361331621,1.1577843809156987,-0.052927407569691755,207000,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,207000
1307,8,1.2385120749540448,1.1125237433212625,0.48663569583334676,-0.957391727506114,1.6658540983249321,1.6103539527754838,0.4871573274408425,2,6,1,1.1130601299803236,0.511830869888621,1.065999893562959,0.7965781276781824,1.1155495996258256,209500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,209500
1308,8,1.2385120749540448,1.1125237433212625,0.48663569583334676,-0.957391727506114,1.6658540983249321,1.6103539527754838,0.4871573274408425,2,6,1,1.1130601299803236,0.511830869888621,1.065999893562959,0.7965781276781824,1.1155495996258256,209500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,209500
1309,8,1.2385120749540448,1.1125237433212625,1.1915142865764299,-0.957391727506114,1.1442060389429063,0.9924851780730324,0.0012572785207479876,2,6,1,1.1130601299803236,0.511830869888621,0.2946782240272647,0.43537187444066594,0.492361862454883,202500,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,202500
1310,9,1.2050734097856588,1.065234928183826,3.3665682237265147,1.1658789438252555,1.7310601057476853,1.6875875496132902,0.5478948335558543,2,6,1,1.073939168925965,0.511830869888621,0.7261868503409399,1.2681529582938287,0.2327003053003236,280000,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,280000
1311,9,1.2050734097856588,1.065234928183826,1.8762534890125677,1.9517983063932989,1.685699404931857,1.6338598300739464,0.5056426553888895,2,6,1,1.073939168925965,0.511830869888621,0.6830359877095723,1.2681529582938287,0.44042955102397113,277500,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,277500
1312,8,1.2385120749540448,1.1125237433212625,1.1713748982694847,-0.957391727506114,1.0137940240974,0.8380179843974196,-0.12021773370927563,2,6,1,1.1130601299803236,0.511830869888621,0.6506728407360467,-0.7686489696843887,0.20673414958486766,221370,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,221370
1313,7,1.1381960794488868,0.9706572979089532,1.7654868533243688,1.5575502327116246,1.2434325719775308,1.1100145645653465,0.09368391826098335,2,6,1,0.9956972468172477,0.511830869888621,0.262315077053739,0.5959079869906733,0.15480183815395576,200000,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,200000
1314,6,1.2719507401224308,1.1598125584586991,0.42517834678934574,-1.0192345625934354,-0.5624903292526346,-1.02902026959477,0.3339931815855953,3,7,0,1.1521810910346824,0.511830869888621,0.7693377129723074,0.23470173375315684,-0.7799797676024581,181755,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,181755
1315,6,1.2050734097856588,1.1125237433212625,-0.6008912727416957,-1.0192345625934354,-0.5624903292526346,-1.02902026959477,0.43962362700300717,2,6,1,1.073939168925965,0.511830869888621,-0.1584058336020943,0.23470173375315684,0.20673414958486766,176000,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,176000
1316,6,1.2050734097856588,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,-0.5199646722377955,-0.9786505325266355,0.30230404796037175,2,8,1,1.073939168925965,0.511830869888621,-0.19616283840454085,-0.7686489696843887,1.0895834439103695,178900,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,178900
1317,7,1.2385120749540448,1.1598125584586991,-0.15782472998890065,-1.0192345625934354,-1.016097337410918,-1.566297464988206,0.23364425843905406,2,6,0,1.1521810910346824,0.511830869888621,0.13286248915963647,0.23470173375315684,0.07690337100758794,168165,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,168165
1318,6,1.2385120749540448,1.1125237433212625,-0.6008912727416957,-1.0192345625934354,-0.6475416432823128,-1.1297597437310394,0.33135242045016,2,7,1,1.1130601299803236,0.511830869888621,0.05734847955474331,0.23470173375315684,-0.0009950961387798765,171925,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,171925
1319,6,1.2385120749540448,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,-0.7609433953218836,-1.2640790425793984,0.9941834654444194,2,6,1,1.1521810910346824,1.9308819566548228,-0.4280987250481413,-0.7686489696843887,0.10286952672304389,198444,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,198444
1320,6,1.2050734097856588,1.065234928183826,-0.6008912727416957,1.3462538794966097,1.0194641116993786,0.8447339493398375,-0.11493621143840504,2,6,0,1.073939168925965,0.511830869888621,-0.22313212754914555,0.43537187444066594,-0.18275818614697145,203000,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,203000
1321,7,1.2719507401224308,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,-0.6758920812922055,-1.1633395684431291,0.22836273616818345,2,8,1,1.1521810910346824,0.511830869888621,-0.1584058336020943,0.23470173375315684,-0.15679203043151552,179540,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,179540
1322,7,1.2719507401224308,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,0.951423060475636,0.7641423700308222,-0.17831447868885217,2,6,0,1.1521810910346824,0.511830869888621,0.03577304823905955,-0.7686489696843887,-0.20872434186242741,176485,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,176485
1323,7,1.2719507401224308,1.1598125584586991,-0.6008912727416957,-0.957391727506114,1.0591547249132283,0.8917457039367632,-0.0779655555423109,2,6,0,1.1521810910346824,0.511830869888621,-0.17998126491777805,0.23470173375315684,-0.0009950961387798765,181134,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,181134
1324,6,1.2385120749540448,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,-0.9934169870030037,-1.5394336052185342,0.11216924620903043,2,6,1,1.1521810910346824,0.511830869888621,0.014197616923375792,-0.7686489696843887,0.15480183815395576,156932,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,156932
1325,6,1.2719507401224308,1.1598125584586991,-0.3793580013652982,-1.0192345625934354,-0.607851030068463,-1.0827479891341136,0.35511927066907767,2,6,0,1.1521810910346824,0.511830869888621,0.05734847955474331,0.23470173375315684,0.05093721529213201,166000,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,166000
1326,7,1.2719507401224308,1.1598125584586991,-0.43977616628613386,-1.0192345625934354,-0.6758920812922055,-1.1633395684431291,0.22836273616818345,2,7,0,1.1521810910346824,0.511830869888621,-0.1584058336020943,0.23470173375315684,-0.15679203043151552,177594,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,177594
